cpf|nome|data_nascimento|sexo|convenio|logradouro|numero|bairro|cidade|estado|data_cadastro|pais_cadastro
83046597193|Melissa Vieira|23/01/2014|Fem|AMIL|Parque de da Luz|952.0|Bela Vitoria|da Mata|RO|2015-09-23 13:56:54|Br
43568172909|Luiz Fernando Barros|08/12/1998|Masc|AMIL|Viela Milena Silveira|661.0|Universo|Cardoso Alegre|GO|2010-03-10 00:43:59|Br
74620951307|Srta. Bianca da Paz|02/08/1994|Fem|AMIL|Praça de Lopes|201.0|Vila Olhos D'água|Rezende|MA|1980-06-18 08:45:25|Br
81429567309|Júlia Nascimento|09/11/2022|Fem|AMIL|Condomínio de Porto|588.0|Vila Ipiranga|Teixeira dos Dourados|PA|1991-03-11 21:50:44|Br
75389612400|Valentina Nunes|01/09/2017|Fem|AMIL|Campo de Melo|522.0|Barroca|Martins Verde|RJ|2019-08-15 01:03:17|Br
54182930797|Alana Silva|09/09/1973|Fem|AMIL|Fazenda Lopes|110.0|Mirtes|Jesus do Sul|PB|1995-11-03 01:15:11|Br
58490723141|Guilherme Barros|22/10/1976|Masc|AMIL|Travessa de Porto|177.0|Jardim Vitoria|das Neves|MS|1985-05-07 22:04:44|Br
37829416087|Srta. Manuela Pires|18/09/1996|Fem|AMIL|Residencial Emanuel da Mota|70.0|São Bento|da Costa do Norte|SP|1988-11-07 05:47:57|Br
30278961487|Larissa Pinto|13/02/1999|Fem|AMIL|Núcleo Paulo Moreira|286.0|Bandeirantes|Farias|RO|2001-10-30 21:55:42|Br
20813749514|Esther Martins|26/12/1993|Fem|AMIL|Vale Eduardo Lima|469.0|Nova America|Pereira|RS|2001-05-07 07:28:02|Br
29510374652|Alexia Rodrigues|09/03/2004|Fem|AMIL|Favela Ferreira|416.0|Alto Barroca|Monteiro do Oeste|PB|2014-10-31 02:08:19|Br
48701325671|Luiza Duarte|14/09/1995|Fem|AMIL|Setor Ramos|313.0|Pirineus|das Neves|RJ|2015-01-10 19:37:50|Br
01687239568|Isis Jesus|13/10/2007|Fem|AMIL|Parque de Campos|738.0|Canadá|Caldeira de Jesus|RJ|1999-01-30 18:14:14|Br
61720485380|Ana Beatriz Barbosa|22/05/1970|Fem|AMIL|Jardim Kamilly Jesus|885.0|São Pedro|Carvalho|PA|1987-09-07 18:47:42|Br
69843715209|Sr. Luiz Felipe Oliveira|21/08/2004|Masc|AMIL|Recanto Santos|400.0|Califórnia|Cardoso|PB|1991-02-14 17:37:05|Br
84205319797|Clarice Cardoso|11/07/1976|Fem|AMIL|Conjunto de Castro|616.0|Nova Pampulha|Rocha da Mata|SP|2015-06-06 03:52:41|Br
15792430616|Srta. Fernanda Costela|15/01/1990|Fem|AMIL|Lagoa de Silveira|496.0|Minas Brasil|Pires do Sul|SP|1976-02-07 23:48:41|Br
46853021924|Valentina Costa|29/05/2010|Fem|AMIL|Lagoa Maria Ferreira|856.0|Vila Jardim São José|Novaes do Sul|PB|2013-11-03 08:55:20|Br
51064928315|Leandro Campos|02/07/1985|Masc|AMIL|Colônia Luiz Henrique Caldeira|112.0|Cabana Do Pai Tomás|Peixoto da Serra|PI|1993-03-22 09:33:48|Br
90135842689|Camila da Costa|13/08/1975|Fem|AMIL|Viaduto Manuela da Paz|129.0|Vila Madre Gertrudes 4ª Seção|Costa|PI|2002-08-15 03:43:59|Br
65432189089|Vitor da Paz|30/03/2022|Masc|AMIL|Estrada Ana Vitória Fogaça|666.0|Vila Nova Paraíso|Cavalcanti|GO|1986-01-13 00:41:45|Br
15086943701|Caio da Cunha|24/05/1993|Masc|AMIL|Residencial Ferreira|585.0|Bonsucesso|da Rosa do Sul|RR|2012-11-18 05:08:05|Br
09547316206|Nina Dias|17/12/1974|Fem|AMIL|Morro Maria Luiza Silveira|314.0|Nova Granada|Lopes|MT|1989-05-04 02:07:54|Br
65709428329|Clarice Ferreira|11/01/2010|Fem|AMIL|Esplanada Costela|20.0|Solar Do Barreiro|Cardoso Paulista|AC|1974-03-17 00:23:57|Br
25461379800|Leonardo Barros|05/02/2022|Masc|AMIL|Vereda Vicente Cardoso|411.0|Túnel De Ibirité|Porto da Prata|PB|1980-03-24 11:55:12|Br
40816935289|Ana Luiza Pinto|10/08/2004|Fem|AMIL|Colônia da Rocha|323.0|Corumbiara|Vieira da Prata|PR|1999-05-27 12:12:48|Br
73148692004|Elisa Castro|08/07/1979|Fem|AMIL|Núcleo de Cavalcanti|161.0|Tres Marias|Pires|RS|1989-07-01 17:45:51|Br
78421963546|Vitor Nogueira|27/08/1974|Masc|AMIL|Feira Carvalho|704.0|Nossa Senhora De Fátima|Barros do Sul|AM|2021-05-23 08:39:45|Br
02143689551|Enzo Santos|31/10/2010|Masc|AMIL|Estrada Santos|165.0|Vila Paraíso|Monteiro do Sul|PI|1977-06-09 11:35:13|Br
14693875228|Camila Cardoso|12/07/2004|Fem|AMIL|Largo de Ramos|764.0|Buritis|Novaes de Minas|RR|1974-02-17 23:33:02|Br
59802647365|Sra. Joana Cardoso|20/01/2023|Fem|AMIL|Praça Pinto|577.0|Vila Puc|Melo|AC|2021-10-21 05:51:59|Br
27034619840|Sra. Ana Lívia Sales|12/03/1980|Fem|AMIL|Trevo Raul Pinto|549.0|Vila Minaslandia|Cardoso de Castro|PA|2008-06-21 21:23:06|Br
25938460700|Enzo da Rocha|06/07/2007|Masc|AMIL|Rodovia Moraes|187.0|Jardim Dos Comerciarios|Nunes|PA|1983-07-15 10:35:26|Br
76502319416|Srta. Sophia Fogaça|24/03/1976|Fem|AMIL|Aeroporto de da Paz|514.0|Santo Agostinho|Ramos da Prata|MT|2005-03-31 01:42:37|Br
03798452105|Luiz Otávio Cunha|20/09/2003|Masc|AMIL|Praia de Martins|397.0|Marieta 1ª Seção|Souza|RS|1992-11-10 04:34:12|Br
42370981687|Clara Porto|23/11/1974|Fem|AMIL|Estação Arthur Cunha|104.0|Santa Sofia|da Conceição Grande|PI|1989-09-19 18:04:44|Br
64035819700|Pedro Lucas Martins|19/11/1983|Masc|AMIL|Chácara Davi Lucas Araújo|842.0|Olaria|Teixeira de Costela|MS|1991-05-07 18:14:45|Br
43267895146|Bárbara Sales|15/10/1992|Fem|AMIL|Trevo de Ribeiro|872.0|Nossa Senhora Aparecida|Cardoso das Flores|SC|1999-03-21 23:42:08|Br
92584136015|João Pedro Azevedo|08/09/1972|Masc|AMIL|Largo Gomes|844.0|Vila Madre Gertrudes 2ª Seção|Cardoso da Serra|PA|1996-10-28 00:12:35|Br
57248319023|Ana Carolina Oliveira|05/05/2001|Fem|AMIL|Travessa Cauã Peixoto|569.0|Novo Santa Cecilia|Campos do Galho|AP|1978-01-28 13:37:55|Br
25803761435|Pedro Lucas Dias|19/05/2020|Masc|AMIL|Avenida de Cardoso|667.0|Vila Do Pombal|Moura da Prata|AM|2002-11-28 19:40:59|Br
21076493831|Matheus Gomes|27/04/2015|Masc|AMIL|Conjunto Caldeira|262.0|Vila Jardim São José|Teixeira|CE|2014-09-13 10:12:15|Br
12697053859|Isabelly da Rocha|17/06/1996|Fem|AMIL|Feira Isadora Ferreira|213.0|Serra Do Curral|Alves de Costela|PB|1989-06-08 20:03:35|Br
25976301452|Emilly Vieira|14/06/1975|Fem|AMIL|Recanto Nogueira|736.0|Conjunto Jardim Filadélfia|Lima|RR|1997-09-19 09:06:46|Br
48730962196|Paulo Teixeira|04/03/1983|Masc|AMIL|Núcleo de Porto|475.0|Ouro Preto|Gomes|PR|1981-06-13 22:31:16|Br
39084765265|Sr. Anthony da Costa|11/09/2002|Masc|AMIL|Residencial de Lopes|447.0|Biquinhas|Sales|GO|1998-04-18 18:26:53|Br
87645032910|Isabel Pereira|03/08/1973|Fem|AMIL|Avenida de Melo|141.0|Jardim Vitoria|Lima|MA|1971-03-03 23:21:39|Br
63148527909|Srta. Alana das Neves|31/08/2000|Fem|AMIL|Avenida Luiza Nunes|258.0|São Gabriel|Viana|BA|2005-07-25 17:53:25|Br
68317495264|Brenda Campos|30/05/1981|Fem|AMIL|Alameda Viana|344.0|Palmares|Silveira de Jesus|RS|1996-12-10 22:19:46|Br
01634572807|Dra. Lorena da Conceição|27/06/2000|Fem|AMIL|Favela Caldeira|472.0|João Pinheiro|Azevedo do Galho|DF|2023-03-24 08:02:51|Br
40258961333|Maria Alice Gomes|23/08/1973|Fem|AMIL|Trevo Alexia Freitas|494.0|Guarani|da Cunha|ES|2020-08-13 11:54:24|Br
84065271967|Maria Fernanda Monteiro|12/09/1979|Fem|AMIL|Favela Souza|603.0|Palmares|Campos|PR|1971-10-27 20:12:56|Br
72034816544|Ana Julia Castro|26/06/2016|Fem|AMIL|Chácara Júlia Martins|701.0|Nova Cintra|Rezende de Melo|PA|1989-04-02 07:50:21|Br
01682943704|Stephany Melo|28/09/2019|Fem|AMIL|Viaduto Jesus|163.0|Grajaú|Caldeira do Campo|PA|2020-06-23 07:59:46|Br
40352761890|Heitor Campos|02/06/1988|Masc|AMIL|Vila de Pinto|970.0|Palmares|Rezende de Goiás|TO|2016-05-22 06:18:09|Br
76519230499|Pietra Viana|17/05/2019|Fem|AMIL|Aeroporto de Pires|482.0|Araguaia|Rezende das Pedras|TO|1996-09-21 01:01:55|Br
97208631450|Rodrigo Nunes|07/01/1983|Masc|AMIL|Conjunto Letícia da Cunha|257.0|Mala E Cuia|Moraes Paulista|PE|2002-02-19 04:43:14|Br
34927810550|Fernanda Barbosa|19/05/2010|Fem|AMIL|Viela de Freitas|498.0|Camargos|Ramos|AP|1994-04-17 09:28:31|Br
95863041242|Ana Clara Pinto|02/02/1979|Fem|AMIL|Chácara Alana Cardoso|800.0|Varzea Da Palma|Almeida|AL|1998-08-17 22:58:56|Br
58301496720|Francisco Duarte|24/12/2011|Masc|AMIL|Trevo de Pinto|985.0|Bacurau|Fernandes|PR|2012-11-22 02:46:37|Br
06138457226|Carolina Correia|22/09/2013|Fem|AMIL|Aeroporto de Santos|162.0|Nova Cintra|Pires de da Rosa|ES|2022-09-07 14:59:54|Br
71458906310|João Correia|30/12/1995|Masc|AMIL|Parque Araújo|398.0|Itapoa|Farias|RS|1991-03-04 18:01:16|Br
73158694093|Ana Júlia Pereira|24/05/1990|Fem|AMIL|Esplanada de Caldeira|764.0|Bom Jesus|da Mota do Amparo|PI|2001-02-15 16:05:58|Br
76124839040|Luna Ribeiro|25/08/2013|Fem|AMIL|Travessa Costela|141.0|Nova Gameleira|Alves|MA|1995-11-25 23:03:14|Br
09873614575|Julia Porto|01/11/1977|Fem|AMIL|Travessa Jesus|117.0|Vila Nova Gameleira 3ª Seção|Santos|CE|1971-01-31 03:08:20|Br
52038497141|Dra. Sarah das Neves|12/01/1972|Fem|AMIL|Trevo Gabriel da Mata|895.0|Alípio De Melo|Melo|TO|1980-08-27 17:02:12|Br
30587461217|Luiz Otávio Silveira|18/01/1989|Masc|AMIL|Recanto de Vieira|93.0|Vila Minaslandia|Barbosa|RR|2010-10-17 17:14:38|Br
15408923606|Kamilly da Paz|01/10/1977|Fem|AMIL|Favela de Cavalcanti|343.0|Santa Branca|Alves do Campo|AL|1975-08-12 03:39:41|Br
08127546976|Lorenzo Gonçalves|20/02/1989|Masc|AMIL|Conjunto de da Paz|656.0|Cenaculo|Pires das Flores|RO|1982-05-26 20:44:49|Br
24765809374|João Gabriel Silveira|28/04/2011|Masc|AMIL|Lagoa Rafaela Cardoso|219.0|Mineirão|das Neves|CE|1990-10-12 16:04:39|Br
41230769552|Brenda Mendes|06/08/1998|Fem|AMIL|Via Costa|812.0|Marçola|Souza|BA|2021-10-06 05:10:42|Br
03754829114|Maria Fernanda Cunha|14/08/2002|Fem|AMIL|Campo Enzo Cardoso|187.0|Aguas Claras|Rocha|MT|1980-05-02 15:01:49|Br
65203894710|Gustavo Martins|11/10/1999|Masc|AMIL|Fazenda de das Neves|627.0|Vila Madre Gertrudes 2ª Seção|Gomes da Praia|RJ|2002-04-16 20:43:58|Br
73916058401|André Jesus|04/07/2022|Masc|AMIL|Avenida Isadora da Cunha|40.0|Itatiaia|Nunes|PR|2014-07-08 21:45:20|Br
05342176999|Luna Moraes|04/06/1972|Fem|AMIL|Campo de da Luz|760.0|Conjunto Santa Maria|Moura do Amparo|RO|1989-03-02 07:06:16|Br
97635821059|Dr. Nicolas Gonçalves|06/03/2002|Masc|AMIL|Recanto Santos|306.0|Conjunto Jardim Filadélfia|Porto de Rezende|RO|2014-05-21 10:41:22|Br
92384510606|Maria Vitória da Luz|02/09/1997|Fem|AMIL|Viela Luiz Felipe Porto|446.0|Vila Minaslandia|Ferreira|AL|2019-11-23 19:39:38|Br
96045178300|Lívia Rodrigues|17/09/2015|Fem|AMIL|Campo de Novaes|128.0|São Bernardo|Melo|PR|2016-10-25 04:07:48|Br
56298340700|Heloísa da Cunha|20/09/1991|Fem|AMIL|Recanto Theo Rezende|790.0|Vila Fumec|Gomes do Amparo|AL|2006-04-20 03:52:03|Br
53472908629|Mariana Gonçalves|01/01/1988|Fem|AMIL|Ladeira Nunes|375.0|Vila Inestan|Nascimento|SP|2005-01-29 06:01:03|Br
78613290469|Srta. Ana Vitória da Rocha|02/09/1970|Fem|AMIL|Distrito de Pereira|866.0|Caiçara - Adelaide|Lopes|SP|1976-04-30 04:26:52|Br
30568124960|Isabelly Nascimento|19/05/2014|Fem|AMIL|Travessa de Jesus|978.0|Castanheira|Barbosa|MS|1973-01-07 02:53:34|Br
40956271820|Dra. Alícia Moreira|19/04/1977|Fem|AMIL|Praia de Lopes|334.0|João Alfredo|da Cruz|PR|2000-09-24 09:37:33|Br
97051463810|Emilly Duarte|02/01/1973|Fem|AMIL|Vila Monteiro|790.0|Bernadete|Cavalcanti|SP|2015-09-28 05:15:50|Br
63548910793|Dra. Maria Eduarda Teixeira|12/08/2016|Fem|AMIL|Praça Maria da Cruz|801.0|Camponesa 2ª Seção|Lima do Sul|RO|2000-09-21 03:44:17|Br
94850273114|Bárbara Cunha|28/03/1973|Fem|AMIL|Aeroporto Cardoso|911.0|Vila Pinho|Pires|SP|2009-06-03 02:46:24|Br
12569074802|Cecília Nunes|30/06/2015|Fem|AMIL|Campo Eloah Alves|699.0|Buraco Quente|Dias|AC|1970-01-27 16:38:08|Br
92635018740|Mirella da Cunha|02/11/1976|Fem|AMIL|Estrada Lavínia Alves|790.0|Vila Mantiqueira|Almeida Paulista|PR|1995-01-10 07:19:12|Br
71956842020|Sra. Camila Correia|05/09/2003|Fem|AMIL|Ladeira Melissa Peixoto|892.0|Vila Petropolis|Barros Paulista|AM|2007-07-18 14:34:19|Br
05749836193|João Gabriel Freitas|11/02/1997|Masc|AMIL|Jardim da Paz|707.0|Suzana|Moura|AC|2002-08-22 16:20:33|Br
29461073534|Heloísa Ramos|04/08/2000|Fem|AMIL|Lago de Lima|150.0|Vila Da Luz|Teixeira|GO|2004-06-27 00:18:15|Br
67054281390|Danilo Moura|20/02/1997|Masc|AMIL|Largo de da Rocha|954.0|Horto|Correia|RS|1974-05-07 05:30:50|Br
17685093286|Pietra Azevedo|10/01/1990|Fem|AMIL|Loteamento Ana Carvalho|146.0|Fernão Dias|Almeida|SP|1977-05-29 00:29:49|Br
86125340708|Leandro Silva|30/09/1994|Masc|AMIL|Setor de Costela|129.0|Vila Nova Gameleira 2ª Seção|Santos|MA|1971-11-28 04:17:20|Br
67895130277|Ana Luiza da Luz|06/09/1999|Fem|AMIL|Lago Lima|445.0|Monsenhor Messias|Santos|DF|2017-08-03 06:43:58|Br
60917532406|Ana Júlia Cavalcanti|03/05/2001|Fem|AMIL|Praia Rafaela Dias|228.0|São Gonçalo|Araújo|MA|2004-09-12 01:38:05|Br
31206859415|Laura Araújo|19/05/1998|Fem|AMIL|Trecho Stella Novaes|578.0|Vila Maria|Farias|PI|1993-02-12 16:38:21|Br
81094536784|Milena Lima|03/09/2013|Fem|AMIL|Chácara da Cunha|972.0|Independência|Freitas do Amparo|PI|2009-07-14 05:08:50|Br
04765812308|Isabel Novaes|17/06/2014|Fem|AMIL|Viela Giovanna Vieira|112.0|Barro Preto|Souza de Castro|RR|1978-02-14 16:23:25|Br
09462857300|Manuela Moura|10/04/2020|Fem|AMIL|Viaduto Gonçalves|716.0|Jardim Montanhês|das Neves|AC|2022-01-31 00:59:01|Br
47908621350|Pedro Henrique Lima|14/03/2001|Masc|AMIL|Distrito Aragão|99.0|Vila Aeroporto|Vieira|SC|2008-06-28 04:02:02|Br
38972640131|Dr. Enzo Aragão|09/10/1996|Masc|AMIL|Vila Guilherme Jesus|318.0|Floresta|Cunha|RS|2010-03-27 22:58:19|Br
51240873905|Sra. Lorena da Cunha|29/07/2010|Fem|AMIL|Aeroporto Breno Peixoto|902.0|Conjunto Jatoba|Jesus|CE|1989-09-23 00:29:00|Br
48079523150|Melissa Barros|16/03/2015|Fem|AMIL|Vila Pires|180.0|Betânia|Freitas de Alves|PI|1988-03-06 19:24:27|Br
37926485128|João Guilherme Martins|10/01/1988|Masc|AMIL|Vereda Camila Fernandes|240.0|São Luiz|Gonçalves Grande|PI|2010-05-03 22:52:59|Br
37042815653|Srta. Joana da Conceição|04/10/2004|Fem|AMIL|Campo Rezende|81.0|São Bento|Monteiro|PI|2002-07-27 15:28:38|Br
70836219422|Dra. Mariane Gomes|10/08/1991|Fem|AMIL|Vale de Rodrigues|760.0|Vila União|da Rocha de Moura|MT|2007-10-27 05:59:09|Br
71240965885|Isabelly Barros|20/08/1984|Fem|AMIL|Alameda Martins|667.0|Miramar|Silveira|PR|1986-04-14 23:45:37|Br
09613875484|Letícia Castro|12/09/2015|Fem|AMIL|Estrada de Cardoso|736.0|Providencia|Almeida|PR|2020-11-08 09:55:20|Br
69847503184|Isadora Fogaça|03/05/2017|Fem|AMIL|Jardim de da Cruz|831.0|Vila Fumec|Rezende|PB|2020-05-01 19:14:12|Br
32641589737|Luiz Miguel da Paz|11/06/1995|Masc|AMIL|Vila Oliveira|527.0|Vila Jardim Alvorada|Melo do Norte|CE|1981-10-20 13:35:35|Br
97215380432|Alexia Cardoso|12/05/1974|Fem|AMIL|Aeroporto Azevedo|746.0|Estrela|Caldeira Verde|ES|2013-05-13 07:39:14|Br
54123687008|Bernardo Fogaça|04/10/2022|Masc|AMIL|Lago Freitas|924.0|Cruzeiro|Nascimento Grande|AP|2016-07-19 10:40:10|Br
03568721490|Davi Lucca Rocha|26/01/1996|Masc|AMIL|Rua Farias|398.0|Vila São Gabriel Jacui|Azevedo|GO|1973-01-10 15:28:12|Br
59824371664|Arthur Ramos|17/12/1998|Masc|AMIL|Travessa de Teixeira|282.0|Vila Rica|Cunha|MT|1977-12-23 08:05:17|Br
67089534200|Luana Araújo|06/12/1985|Fem|AMIL|Jardim de Costa|866.0|Alto Caiçaras|Carvalho|RR|1995-11-29 14:15:08|Br
06314729599|Pedro Miguel Cavalcanti|29/07/2020|Masc|AMIL|Vale Ana Luiza Correia|710.0|Suzana|da Rocha de Goiás|PR|2013-09-26 15:50:14|Br
83265074900|Arthur Gomes|13/03/1981|Masc|AMIL|Quadra Luna Moreira|687.0|Conjunto Novo Dom Bosco|Moreira|GO|1980-06-26 02:25:39|Br
58069723483|Bianca da Mata|01/08/1976|Fem|AMIL|Passarela da Mata|111.0|Vila Nova Cachoeirinha 1ª Seção|Barros de Rezende|PA|1976-01-04 23:08:44|Br
51402963815|Guilherme Santos|02/04/2008|Masc|AMIL|Alameda Enrico Fernandes|956.0|Mangueiras|Castro|MT|1995-06-08 18:52:26|Br
95361742864|Milena Farias|03/03/2005|Fem|AMIL|Travessa da Rosa|163.0|Marieta 2ª Seção|das Neves|PI|2005-12-28 07:34:51|Br
64572190399|Natália Fogaça|08/08/2016|Fem|AMIL|Pátio de Monteiro|912.0|Cinquentenário|Caldeira do Norte|TO|1987-11-02 10:09:50|Br
32451768053|Esther da Luz|25/03/2011|Fem|AMIL|Rodovia de Carvalho|871.0|Beija Flor|Barros|GO|2020-05-02 20:04:03|Br
02478316544|Igor Costela|20/11/2003|Masc|AMIL|Alameda Lima|862.0|Vila Canto Do Sabiá|Rodrigues dos Dourados|GO|1986-02-10 23:13:25|Br
56704398139|Sra. Lara Nunes|28/04/2016|Fem|AMIL|Rodovia Raquel Araújo|920.0|Serrano|Lima|PA|1984-06-27 22:34:00|Br
28943567065|Srta. Lavínia Moraes|04/07/2010|Fem|AMIL|Parque Anthony Duarte|240.0|Solar Do Barreiro|Silva|PE|1993-07-08 20:06:41|Br
42678915085|Dra. Yasmin Novaes|10/09/2009|Fem|AMIL|Vila de da Costa|481.0|Das Industrias I|Gonçalves|AP|1988-04-02 10:19:03|Br
82345601906|Amanda Gonçalves|27/02/1985|Fem|AMIL|Praia Rodrigues|202.0|Álvaro Camargos|Almeida do Campo|MA|2000-05-28 08:21:37|Br
62347891022|Matheus da Luz|22/06/1978|Masc|AMIL|Esplanada Júlia Ramos|485.0|Acaba Mundo|Teixeira das Flores|BA|1993-08-26 12:44:44|Br
03289145689|Lara Lopes|14/07/2009|Fem|AMIL|Jardim de Teixeira|73.0|Vila Nova|Barbosa das Flores|RO|2005-03-23 08:49:47|Br
38257096474|Dra. Kamilly Cardoso|26/08/1970|Fem|AMIL|Área Souza|220.0|Monte Azul|Peixoto Alegre|RO|1995-07-17 00:11:31|Br
87193652095|Ana Júlia Dias|28/11/1988|Fem|AMIL|Favela Rocha|259.0|Jardim Leblon|Correia|AL|1987-07-13 02:18:35|Br
27431508905|Dr. Nicolas Costa|15/02/1982|Masc|AMIL|Recanto Pires|446.0|Juliana|Moraes|CE|2018-08-13 06:44:07|Br
38209654160|Pietro Alves|19/07/2017|Masc|AMIL|Núcleo de Moura|342.0|Glória|Araújo|RR|2005-01-27 23:10:04|Br
14258970611|Ana Clara Almeida|29/09/1984|Fem|AMIL|Viela de das Neves|281.0|Alto Dos Pinheiros|Monteiro da Prata|AP|2019-07-15 00:16:21|Br
17468253919|Luna Carvalho|17/09/1999|Fem|AMIL|Condomínio de Vieira|971.0|Lorena|Rezende da Prata|AL|2014-03-17 19:05:59|Br
36948701213|Francisco Gomes|06/03/1999|Masc|AMIL|Largo de Teixeira|922.0|Conjunto Jardim Filadélfia|Campos|MT|2008-01-16 23:41:13|Br
54809736229|Lorena Nogueira|18/10/2006|Fem|AMIL|Estrada de Aragão|391.0|Nova Gameleira|Fernandes do Campo|RO|1978-08-14 16:13:35|Br
07269418594|Sr. Luiz Henrique Carvalho|21/08/2007|Masc|AMIL|Feira de Nascimento|180.0|Vila Sesc|Pereira|AC|1999-04-04 20:50:22|Br
35216487964|Carolina Cavalcanti|13/08/1992|Fem|AMIL|Rodovia de Fogaça|261.0|Nova Cintra|Souza|RR|1982-09-17 17:48:53|Br
53642891764|Maitê Nascimento|24/05/1994|Fem|AMIL|Praia Rafael Cardoso|440.0|Tirol|Vieira|RS|1993-08-06 18:02:34|Br
52937614809|Camila Nascimento|14/07/2013|Fem|AMIL|Viela Jesus|869.0|Bandeirantes|Barros Paulista|RR|1983-10-01 03:01:06|Br
83610524707|Emilly Costa|06/03/1993|Fem|AMIL|Estação Araújo|33.0|Novo Glória|Novaes|PB|1976-06-15 13:50:21|Br
65347180900|Stella Santos|13/09/2018|Fem|AMIL|Travessa de Vieira|783.0|Solar Do Barreiro|Vieira de da Luz|MA|2020-04-02 10:12:44|Br
82396714546|Miguel Carvalho|23/05/1993|Masc|AMIL|Rua Viana|336.0|Bom Jesus|da Rocha|MG|2017-08-16 05:07:44|Br
18962540711|Ana Laura Peixoto|15/05/1985|Fem|AMIL|Chácara de Almeida|231.0|Mirtes|da Rocha do Amparo|DF|1992-04-10 06:13:11|Br
79840165267|Lucca Jesus|20/02/2016|Masc|AMIL|Vereda de Rocha|387.0|Caetano Furquim|Rodrigues Alegre|AM|2020-11-22 23:34:42|Br
91284670350|Lívia Lopes|05/04/2022|Fem|AMIL|Trevo Gonçalves|461.0|Vila Nova Gameleira 1ª Seção|Carvalho do Amparo|MG|2012-07-12 05:16:37|Br
30285961721|Heloísa Barbosa|27/02/2003|Fem|AMIL|Área de Ramos|76.0|Vila União|Cardoso|MT|1976-08-04 08:17:51|Br
61704598249|Maria Cecília Porto|05/05/1982|Fem|AMIL|Trecho Yuri da Rosa|543.0|Vila Nova Cachoeirinha 1ª Seção|Martins do Galho|AM|2012-03-28 04:09:59|Br
46381952709|Nicolas Santos|22/09/2019|Masc|AMIL|Praça de da Rocha|113.0|Maria Goretti|da Costa|MG|2011-12-26 13:27:31|Br
64830952792|Renan Santos|01/02/2012|Masc|AMIL|Favela de da Cunha|182.0|João Alfredo|Moura do Norte|PE|2005-04-03 19:19:34|Br
61092384570|Miguel Sales|10/04/2014|Masc|AMIL|Via Marina Cunha|993.0|Anchieta|Teixeira de Moreira|RS|2015-09-19 03:43:00|Br
17594238664|Ana Sophia Barros|21/05/1990|Fem|AMIL|Chácara Vitória Duarte|532.0|Vila De Sá|da Costa da Mata|RJ|1975-08-11 20:17:34|Br
27168095340|Benjamin Monteiro|16/10/2013|Masc|AMIL|Largo Emanuella Barbosa|100.0|Olhos D'água|Almeida das Pedras|TO|2006-04-11 11:11:27|Br
72086491549|Srta. Isabelly Cavalcanti|26/01/1992|Fem|AMIL|Área Nascimento|91.0|João Alfredo|da Mota do Oeste|GO|1971-11-15 17:48:43|Br
56382147982|Luigi da Rosa|20/07/1973|Masc|AMIL|Setor Lima|286.0|São Geraldo|da Mota|ES|2022-01-10 15:27:05|Br
31076289568|Sra. Maysa da Costa|05/03/2021|Fem|AMIL|Distrito Eloah Pinto|420.0|Barroca|Moreira do Amparo|TO|2013-09-19 15:45:58|Br
74815263973|Ana Júlia Caldeira|17/02/1978|Fem|AMIL|Jardim Carvalho|319.0|Coqueiros|Cardoso Alegre|GO|1978-11-16 00:37:45|Br
50321789423|Beatriz Rezende|24/07/1990|Fem|AMIL|Trecho Vieira|537.0|Camponesa 1ª Seção|Dias|PB|1972-05-05 17:29:59|Br
73951802677|Gabriela Monteiro|21/10/2018|Fem|AMIL|Trecho de Dias|630.0|Pantanal|Teixeira|MS|1988-02-28 22:41:17|Br
23748165919|Nina Santos|18/01/1997|Fem|AMIL|Campo Diego Cardoso|877.0|Vila Oeste|Lopes|PA|1977-08-24 08:12:12|Br
46213798528|Lívia Fernandes|19/10/2015|Fem|AMIL|Setor da Conceição|382.0|Vila São Gabriel Jacui|Mendes de Nunes|TO|1984-10-03 07:59:18|Br
79652418382|Lucas Gabriel da Luz|30/03/2004|Masc|AMIL|Pátio Costa|279.0|Heliopolis|Gomes de da Paz|SP|2013-11-26 22:23:38|Br
92738016413|Esther da Costa|16/08/2019|Fem|AMIL|Feira Emanuella da Conceição|867.0|Ribeiro De Abreu|da Cunha|SP|1990-04-01 17:08:09|Br
15297380405|Camila Mendes|22/12/2014|Fem|AMIL|Praça Carvalho|618.0|Virgínia|Cardoso|MT|2006-06-21 23:55:18|Br
71629835455|Dr. Carlos Eduardo da Paz|21/01/1974|Masc|AMIL|Lago Ana Beatriz Carvalho|811.0|Vila De Sá|das Neves|PR|2011-11-24 04:52:41|Br
87350642938|Dr. Otávio Campos|16/08/2010|Masc|AMIL|Vila Kaique Peixoto|181.0|Vila Barragem Santa Lúcia|Fernandes|RO|1981-07-13 00:53:49|Br
40975138693|Sra. Laura da Mata|15/12/2009|Fem|AMIL|Lagoa Freitas|811.0|Nossa Senhora Da Aparecida|Gonçalves|AL|1986-07-05 11:10:01|Br
79153824628|Isabelly Cunha|22/08/1978|Fem|AMIL|Condomínio Mirella Souza|656.0|São João Batista|Vieira|PA|1991-11-07 21:23:53|Br
30485927179|Sr. João Miguel Nascimento|05/05/2010|Masc|AMIL|Trecho de Caldeira|439.0|Nova Esperança|Rocha|RJ|1993-03-30 16:46:08|Br
